產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
民眾版,勞動權益計算平台,人事成本計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/hr-cost.html,https://labor.choulegal.com/hr-cost.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=L0060001&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=L0060001&flno=27; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=L0060001&flno=84; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=27; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=52; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=53; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=72; https://laws.mol.gov.tw/news.aspx?msgid=6726; https://www.nhi.gov.tw/ch/cp-19418-9eefb-2576-1.html,17,138,10,0,待確認,法律常數/金額/比例尚有 10 筆待補官方來源。
民眾版,勞動權益計算平台,LaborPro｜勞基法事件包與權益工具,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/index.html,https://labor.choulegal.com/,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,勞動權益計算平台,我被高薪低報了嗎？投保薪資自查｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/insurance-underreport.html,https://labor.choulegal.com/insurance-underreport.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=14,1,2,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,勞保費用與給付試算｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/labor-insurance.html,https://labor.choulegal.com/labor-insurance.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58-2; https://laws.mol.gov.tw/news.aspx?msgid=6726; https://www.nhi.gov.tw/ch/cp-19418-9eefb-2576-1.html,7,124,22,0,待確認,法律常數/金額/比例尚有 22 筆待補官方來源。
民眾版,勞動權益計算平台,勞工自保存證信函產生器 — 資遣費／工資加班費／特休／職災｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/labor-letter.html,https://labor.choulegal.com/labor-letter.html,未在公開 crawl 清單,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,7,7,0,0,已查證,第2批複查：頁面具體條號已對應官方來源。
民眾版,勞動權益計算平台,全假別權益計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/leave-calc.html,https://labor.choulegal.com/leave-calc.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=50; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=7; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,11,80,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,登入｜LaborPro — 周全法律科技,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/login.html,https://labor.choulegal.com/login.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,勞動權益計算平台,最低薪資合規檢查｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/min-wage.html,https://labor.choulegal.com/min-wage.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80-1; https://www.mol.gov.tw/1607/1632/1633/84947/post,5,66,1,0,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,勞動權益計算平台,競業禁止合法性分析｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/non-compete.html,https://labor.choulegal.com/non-compete.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=7-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=7-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=7-3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=9-1,4,114,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,離職預告期計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/notice-calc.html,https://labor.choulegal.com/notice-calc.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=33; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,7,68,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,加班費逐筆結算｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/overtime-detail.html,https://labor.choulegal.com/overtime-detail.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=36; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=37; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=40; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=72; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,13,62,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,加班費計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/overtime.html,https://labor.choulegal.com/overtime.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=36; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,5,54,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,育嬰假與津貼試算｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/parental-leave.html,https://labor.choulegal.com/parental-leave.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=19-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=19-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=50; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030014&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030014&flno=17; https://laws.mol.gov.tw/news.aspx?msgid=6726,9,86,7,0,待確認,法律常數/金額/比例尚有 7 筆待補官方來源。
民眾版,勞動權益計算平台,薪資單檢查器｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/payslip-checker.html,https://labor.choulegal.com/payslip-checker.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=L0060001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=14; https://laws.mol.gov.tw/news.aspx?msgid=6726; https://www.mol.gov.tw/1607/1632/1633/84947/post; https://www.nhi.gov.tw/ch/cp-19418-9eefb-2576-1.html,12,110,7,0,待確認,法律常數/金額/比例尚有 7 筆待補官方來源。
民眾版,勞動權益計算平台,勞基法違規罰鍰速查｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/penalty-lookup.html,https://labor.choulegal.com/penalty-lookup.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=210; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=80; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=30; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=32-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=37; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=49; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=50; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=72; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=74; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=75; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=77; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=80-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=81; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=82; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030014&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,29,96,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,退休金請領計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/pension-claim.html,https://labor.choulegal.com/pension-claim.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=53; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=54; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=55; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=56; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=31; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=49; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=50; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=53; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=54; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=55; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=9; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=59,22,136,8,2,待確認,法律常數/金額/比例尚有 8 筆待補官方來源。
民眾版,勞動權益計算平台,勞退提撥試算｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/pension.html,https://labor.choulegal.com/pension.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=6; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=58,5,92,4,0,待確認,法律常數/金額/比例尚有 4 筆待補官方來源。
民眾版,勞動權益計算平台,隱私權政策｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/privacy.html,https://labor.choulegal.com/privacy.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,勞動權益計算平台,勞動權益受損自救指南 — 遇到這些情況怎麼辦｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/self-help.html,https://labor.choulegal.com/self-help.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=72,9,20,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,離職結算檢查表｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/settlement-calc.html,https://labor.choulegal.com/settlement-calc.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=25; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=28; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=33; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=39; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=53; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=54; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=55; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=68; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=9,26,128,5,0,待確認,法律常數/金額/比例尚有 5 筆待補官方來源。
民眾版,勞動權益計算平台,資遣費計算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/severance.html,https://labor.choulegal.com/severance.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=33; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=68; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=8; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,11,62,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,勞動權益計算平台,解僱成本估算機｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/termination-cost.html,https://labor.choulegal.com/termination-cost.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=487; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11-3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=11-5; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=33; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=68; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=78; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030020&flno=12,27,110,0,10,待確認,前次公開 crawl 發現 10 筆錯誤引用；程式碼已修正者仍需重新線上 crawl 複查。
民眾版,勞動權益計算平台,使用者條款｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/terms.html,https://labor.choulegal.com/terms.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,勞動權益計算平台,薪資認定分析器｜LaborPro,/Users/chouchunyeh/Desktop/choulegal/apps/laborpro/wage-analysis.html,https://labor.choulegal.com/wage-analysis.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c100%2c%e5%8f%b0%e4%b8%8a%2c801%2c20110526&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=21; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=26; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=55; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=59; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0030001&flno=79,12,66,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
